Order Date,Order ID,Cust. ID,Cust. Name,Cust. Segment,Order Details ID,Product ID,Product Name,Prod. Category,Prod. Subcategory,Prod. Manufacturer,Quantity,Discount,Profit,Profit Ratio,Sales,Shipping Date,Shipping City,Ship State,Ship Region,Ship Post Code,Ship Mode,Year,
8/2/2016,CA-2016-147501,175,Corey-Lock,Consumer,2958,1224,Okidata C331dn Printer,Technology,Machines,Okidata,2,20.00%,$42.00,8.00%,$558.00,8/6/2016,Seattle,Washington,West,98105,Standard Class,2016,Aug-2016
8/5/2016,CA-2016-112214,46,Anna Häberlin,Corporate,2023,269,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,Avery,1,80.00%,-$2.00,-160.00%,$1.00,8/11/2016,Dallas,Texas,Central,75220,Standard Class,2016,Aug-2016
8/5/2016,CA-2016-112214,46,Anna Häberlin,Corporate,2024,572,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon,5,60.00%,-$11.00,-78.00%,$15.00,8/11/2016,Dallas,Texas,Central,75220,Standard Class,2016,Aug-2016
8/5/2016,CA-2016-112214,46,Anna Häberlin,Corporate,2025,1516,Stiletto Hand Letter Openers,Office Supplies,Supplies,Other,3,20.00%,-$5.00,-21.00%,$23.00,8/11/2016,Dallas,Texas,Central,75220,Standard Class,2016,Aug-2016
8/5/2016,CA-2016-112214,46,Anna Häberlin,Corporate,2026,1263,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Other,7,20.00%,-$1.00,-4.00%,$33.00,8/11/2016,Dallas,Texas,Central,75220,Standard Class,2016,Aug-2016
8/6/2016,CA-2016-135251,617,Rachel Payne,Corporate,2641,257,Avery Hole Reinforcements,Office Supplies,Binders,Avery,5,80.00%,-$10.00,-155.00%,$6.00,8/10/2016,Houston,Texas,Central,77095,Standard Class,2016,Aug-2016
8/6/2016,CA-2016-135251,617,Rachel Payne,Corporate,2642,215,Avery 505,Office Supplies,Labels,Avery,3,20.00%,$13.00,38.00%,$36.00,8/10/2016,Houston,Texas,Central,77095,Standard Class,2016,Aug-2016
8/6/2016,CA-2016-135251,617,Rachel Payne,Corporate,2643,1698,Xerox 1906,Office Supplies,Paper,Xerox,2,20.00%,$19.00,34.00%,$57.00,8/10/2016,Houston,Texas,Central,77095,Standard Class,2016,Aug-2016
8/6/2016,CA-2016-135251,617,Rachel Payne,Corporate,2644,1199,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,O'Sullivan,3,32.00%,-$114.00,-31.00%,$369.00,8/10/2016,Houston,Texas,Central,77095,Standard Class,2016,Aug-2016
8/6/2016,CA-2016-160794,531,Michael Stewart,Corporate,3261,1669,Xerox 188,Office Supplies,Paper,Xerox,3,20.00%,$10.00,36.00%,$27.00,8/8/2016,Houston,Texas,Central,77041,First Class,2016,Aug-2016
8/7/2016,CA-2016-138331,374,Jim Karlsson,Consumer,2740,1500,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,Stanley,10,20.00%,$11.00,10.00%,$107.00,8/12/2016,Philadelphia,Pennsylvania,East,19120,Standard Class,2016,Aug-2016
8/7/2016,CA-2016-141936,584,Parhena Norris,Home Office,2819,409,Cardinal Hold-It CD Pocket,Office Supplies,Binders,Cardinal,3,20.00%,$6.00,34.00%,$19.00,8/12/2016,Bakersfield,California,West,93309,Standard Class,2016,Aug-2016
8/7/2016,CA-2016-163237,272,Eudokia Martin,Corporate,3330,210,Avery 50,Office Supplies,Labels,Avery,2,0.00%,$12.00,47.00%,$25.00,8/9/2016,Springfield,Virginia,South,22153,Second Class,2016,Aug-2016
8/7/2016,CA-2016-163237,272,Eudokia Martin,Corporate,3331,164,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,Ativa,3,0.00%,$148.00,30.00%,$495.00,8/9/2016,Springfield,Virginia,South,22153,Second Class,2016,Aug-2016
8/7/2016,CA-2016-163895,575,Noel Staavos,Corporate,3337,69,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,ACCOHIDE,1,20.00%,$1.00,34.00%,$3.00,8/11/2016,Boise,Idaho,West,83704,Standard Class,2016,Aug-2016
8/7/2016,US-2016-117492,575,Noel Staavos,Corporate,8695,64,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,Acco,9,0.00%,$20.00,26.00%,$78.00,8/9/2016,Baltimore,Maryland,East,21215,First Class,2016,Aug-2016
8/7/2016,US-2016-124219,437,Kelly Williams,Consumer,8727,1643,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,Wilson Jones,4,0.00%,$13.00,46.00%,$28.00,8/8/2016,Kirkwood,Missouri,Central,63122,First Class,2016,Aug-2016
8/7/2016,US-2016-124219,437,Kelly Williams,Consumer,8728,1549,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,Tenex,3,0.00%,$34.00,16.00%,$213.00,8/8/2016,Kirkwood,Missouri,Central,63122,First Class,2016,Aug-2016
8/8/2016,CA-2016-127544,638,Rob Dowd,Consumer,2429,1011,Logitech G600 MMO Gaming Mouse,Technology,Accessories,Logitech,1,0.00%,$29.00,36.00%,$80.00,8/12/2016,Utica,New York,East,13501,Standard Class,2016,Aug-2016
8/8/2016,CA-2016-129322,226,Denny Blanton,Consumer,2463,353,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,Boston,2,0.00%,$12.00,30.00%,$40.00,8/10/2016,Lawrence,Massachusetts,East,1841,Second Class,2016,Aug-2016
8/8/2016,CA-2016-129322,226,Denny Blanton,Consumer,2464,467,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,Other,2,0.00%,$33.00,29.00%,$114.00,8/10/2016,Lawrence,Massachusetts,East,1841,Second Class,2016,Aug-2016
8/8/2016,CA-2016-129322,226,Denny Blanton,Consumer,2465,685,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,GBC,7,0.00%,$210.00,47.00%,$448.00,8/10/2016,Lawrence,Massachusetts,East,1841,Second Class,2016,Aug-2016
8/8/2016,CA-2016-168564,747,Thomas Thornton,Consumer,3437,69,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,ACCOHIDE,2,20.00%,$2.00,34.00%,$7.00,8/8/2016,San Francisco,California,West,94109,Same Day,2016,Aug-2016
8/8/2016,CA-2016-168564,747,Thomas Thornton,Consumer,3438,1317,Presstex Flexible Ring Binders,Office Supplies,Binders,Other,2,20.00%,$3.00,38.00%,$7.00,8/8/2016,San Francisco,California,West,94109,Same Day,2016,Aug-2016
8/8/2016,CA-2016-168564,747,Thomas Thornton,Consumer,3439,751,Global Ergonomic Managers Chair,Furniture,Chairs,Global,1,20.00%,$11.00,8.00%,$145.00,8/8/2016,San Francisco,California,West,94109,Same Day,2016,Aug-2016
8/9/2016,CA-2016-103954,317,Hallie Redmond,Home Office,1784,1193,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,O'Sullivan,5,0.00%,$48.00,7.00%,$687.00,8/13/2016,Milwaukee,Wisconsin,Central,53209,Second Class,2016,Aug-2016
8/9/2016,CA-2016-128013,549,Monica Federle,Corporate,2437,1220,OIC Stacking Trays,Furniture,Furnishings,OIC,3,0.00%,$4.00,44.00%,$10.00,8/16/2016,New York City,New York,East,10035,Standard Class,2016,Aug-2016
8/9/2016,CA-2016-128013,549,Monica Federle,Corporate,2438,1675,Xerox 1885,Office Supplies,Paper,Xerox,3,0.00%,$69.00,48.00%,$144.00,8/16/2016,New York City,New York,East,10035,Standard Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2531,1036,Longer-Life Soft White Bulbs,Furniture,Furnishings,Other,2,0.00%,$3.00,48.00%,$6.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2532,42,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,Acco,3,0.00%,$5.00,47.00%,$11.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2533,1555,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco,2,0.00%,$3.00,7.00%,$42.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2534,150,Artistic Insta-Plaque,Furniture,Furnishings,Other,3,0.00%,$18.00,39.00%,$47.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2535,1676,Xerox 1886,Office Supplies,Paper,Xerox,3,0.00%,$69.00,48.00%,$144.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2536,305,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,Belkin,4,0.00%,$35.00,14.00%,$248.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2537,1176,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,Nortel,2,0.00%,$89.00,29.00%,$308.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2538,965,KI Conference Tables,Furniture,Tables,KI,9,40.00%,-$153.00,-40.00%,$383.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2539,1249,Panasonic KX-TG9471B,Technology,Phones,Panasonic,5,0.00%,$274.00,28.00%,$980.00,8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-131338,554,Naresj Patel,Consumer,2540,689,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,GBC,2,20.00%,$457.00,38.00%,"$1,218.00",8/12/2016,New York City,New York,East,10024,First Class,2016,Aug-2016
8/9/2016,CA-2016-155453,658,Ruben Ausman,Corporate,3151,243,Avery File Folder Labels,Office Supplies,Labels,Avery,2,20.00%,$2.00,36.00%,$5.00,8/14/2016,Jacksonville,Florida,South,32216,Standard Class,2016,Aug-2016
8/9/2016,CA-2016-163055,211,David Smith,Corporate,3319,1421,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,Sanford,1,0.00%,$1.00,44.00%,$2.00,8/16/2016,Detroit,Michigan,Central,48227,Standard Class,2016,Aug-2016
8/9/2016,CA-2016-163055,211,David Smith,Corporate,3320,1359,Rogers Deluxe File Chest,Office Supplies,Storage,Rogers,1,0.00%,$0.00,1.00%,$22.00,8/16/2016,Detroit,Michigan,Central,48227,Standard Class,2016,Aug-2016
8/9/2016,CA-2016-163055,211,David Smith,Corporate,3321,310,Bevis 36 x 72 Conference Tables,Furniture,Tables,Bevis,5,0.00%,$137.00,22.00%,$622.00,8/16/2016,Detroit,Michigan,Central,48227,Standard Class,2016,Aug-2016
8/10/2016,CA-2016-121699,88,Bill Donatelli,Consumer,2261,679,GBC Binding covers,Office Supplies,Binders,GBC,5,0.00%,$29.00,45.00%,$65.00,8/14/2016,Detroit,Michigan,Central,48227,Standard Class,2016,Aug-2016
8/10/2016,CA-2016-130022,407,Julie Kriz,Home Office,2485,188,Avery 480,Office Supplies,Labels,Avery,1,0.00%,$2.00,48.00%,$4.00,8/16/2016,Eagan,Minnesota,Central,55122,Standard Class,2016,Aug-2016
8/10/2016,CA-2016-130022,407,Julie Kriz,Home Office,2486,1258,Peel-Off China Markers,Office Supplies,Art,Other,3,0.00%,$13.00,42.00%,$30.00,8/16/2016,Eagan,Minnesota,Central,55122,Standard Class,2016,Aug-2016
8/10/2016,CA-2016-130022,407,Julie Kriz,Home Office,2487,197,Avery 489,Office Supplies,Labels,Avery,4,0.00%,$20.00,48.00%,$41.00,8/16/2016,Eagan,Minnesota,Central,55122,Standard Class,2016,Aug-2016
8/10/2016,US-2016-156496,788,William Brown,Consumer,8879,630,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,Fellowes,4,20.00%,$15.00,11.00%,$133.00,8/16/2016,Redmond,Oregon,West,97756,Standard Class,2016,Aug-2016
8/10/2016,US-2016-156496,788,William Brown,Consumer,8880,1230,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox,7,20.00%,-$31.00,-23.00%,$140.00,8/16/2016,Redmond,Oregon,West,97756,Standard Class,2016,Aug-2016
8/10/2016,US-2016-156496,788,William Brown,Consumer,8881,154,AT&T 1080 Corded phone,Technology,Phones,AT&T,4,20.00%,$38.00,9.00%,$438.00,8/16/2016,Redmond,Oregon,West,97756,Standard Class,2016,Aug-2016
8/11/2016,CA-2016-119634,71,Barry Weirich,Consumer,2198,620,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,Executive Impressions,3,20.00%,$12.00,26.00%,$46.00,8/16/2016,Raleigh,North Carolina,South,27604,Standard Class,2016,Aug-2016
8/11/2016,US-2016-156797,611,Philisse Overcash,Home Office,8882,1146,Newell 330,Office Supplies,Art,Newell,2,0.00%,$3.00,26.00%,$12.00,8/15/2016,New York City,New York,East,10035,Standard Class,2016,Aug-2016
8/11/2016,US-2016-156797,611,Philisse Overcash,Home Office,8883,157,AT&T 841000 Phone,Technology,Phones,AT&T,2,0.00%,$35.00,25.00%,$138.00,8/15/2016,New York City,New York,East,10035,Standard Class,2016,Aug-2016
8/13/2016,CA-2016-112014,580,Odella Nelson,Corporate,2011,30,50 Colored Long Pencils,Office Supplies,Art,Other,5,0.00%,$13.00,26.00%,$51.00,8/20/2016,Yucaipa,California,West,92399,Standard Class,2016,Aug-2016
8/13/2016,CA-2016-120516,172,Clytie Kelty,Consumer,2218,17,3-ring staple pack,Office Supplies,Binders,3-ring staple pack,3,0.00%,$3.00,48.00%,$6.00,8/17/2016,Marietta,Georgia,South,30062,Standard Class,2016,Aug-2016
8/13/2016,CA-2016-133396,307,Grace Kelly,Corporate,2600,1122,Newell 309,Office Supplies,Art,Newell,7,20.00%,$8.00,13.00%,$65.00,8/15/2016,Greensboro,North Carolina,South,27405,First Class,2016,Aug-2016
8/13/2016,CA-2016-148495,670,Sandra Flanagan,Consumer,2981,1594,Ultra Door Pull Handle,Furniture,Furnishings,Ultra,3,0.00%,$10.00,33.00%,$32.00,8/13/2016,Pomona,California,West,91767,Same Day,2016,Aug-2016
8/13/2016,CA-2016-150441,618,Ralph Arnett,Consumer,3039,268,Avery Round Ring Poly Binders,Office Supplies,Binders,Avery,4,0.00%,$6.00,49.00%,$11.00,8/17/2016,Richmond,Indiana,Central,47374,Second Class,2016,Aug-2016
8/13/2016,CA-2016-169656,247,Ed Jacobs,Consumer,3461,644,Fellowes High-Stak Drawer Files,Office Supplies,Storage,Fellowes,3,20.00%,$16.00,4.00%,$423.00,8/16/2016,Philadelphia,Pennsylvania,East,19143,First Class,2016,Aug-2016
8/15/2016,CA-2016-142454,629,Richard Eichhorn,Consumer,2835,1101,Mobile Personal File Cube,Office Supplies,Storage,Other,3,0.00%,$19.00,27.00%,$70.00,8/19/2016,Oakland,California,West,94601,Standard Class,2016,Aug-2016
8/15/2016,CA-2016-142454,629,Richard Eichhorn,Consumer,2836,1563,Tensor Computer Mounted Lamp,Furniture,Furnishings,Tensor,7,0.00%,$28.00,27.00%,$104.00,8/19/2016,Oakland,California,West,94601,Standard Class,2016,Aug-2016
8/15/2016,CA-2016-162369,750,Tim Taslimi,Corporate,3297,662,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes,2,0.00%,$61.00,19.00%,$323.00,8/19/2016,Los Angeles,California,West,90045,Standard Class,2016,Aug-2016
8/16/2016,US-2016-126753,723,Sung Pak,Corporate,8733,238,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,Avery,2,70.00%,-$2.00,-70.00%,$3.00,8/20/2016,Philadelphia,Pennsylvania,East,19134,Standard Class,2016,Aug-2016
8/16/2016,US-2016-126753,723,Sung Pak,Corporate,8734,241,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery,3,70.00%,-$3.00,-73.00%,$4.00,8/20/2016,Philadelphia,Pennsylvania,East,19134,Standard Class,2016,Aug-2016
8/16/2016,US-2016-126753,723,Sung Pak,Corporate,8735,1789,Xerox 199,Office Supplies,Paper,Xerox,3,20.00%,$3.00,31.00%,$10.00,8/20/2016,Philadelphia,Pennsylvania,East,19134,Standard Class,2016,Aug-2016
8/16/2016,US-2016-126753,723,Sung Pak,Corporate,8736,1832,Xerox 227,Office Supplies,Paper,Xerox,2,20.00%,$4.00,35.00%,$10.00,8/20/2016,Philadelphia,Pennsylvania,East,19134,Standard Class,2016,Aug-2016
8/16/2016,US-2016-126753,723,Sung Pak,Corporate,8737,1408,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SanDisk,3,20.00%,-$5.00,-18.00%,$31.00,8/20/2016,Philadelphia,Pennsylvania,East,19134,Standard Class,2016,Aug-2016
8/16/2016,US-2016-126753,723,Sung Pak,Corporate,8738,1535,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,Tenex,3,20.00%,$0.00,0.00%,$254.00,8/20/2016,Philadelphia,Pennsylvania,East,19134,Standard Class,2016,Aug-2016
8/16/2016,US-2016-126753,723,Sung Pak,Corporate,8739,436,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,Cisco,4,40.00%,-$113.00,-22.00%,$520.00,8/20/2016,Philadelphia,Pennsylvania,East,19134,Standard Class,2016,Aug-2016
8/16/2016,US-2016-128090,390,John Murray,Consumer,8754,1163,Newell 346,Office Supplies,Art,Newell,1,20.00%,$0.00,11.00%,$2.00,8/22/2016,Phoenix,Arizona,West,85023,Standard Class,2016,Aug-2016
8/16/2016,US-2016-128090,390,John Murray,Consumer,8755,196,Avery 488,Office Supplies,Labels,Avery,2,20.00%,$2.00,35.00%,$5.00,8/22/2016,Phoenix,Arizona,West,85023,Standard Class,2016,Aug-2016
8/16/2016,US-2016-128090,390,John Murray,Consumer,8756,1682,Xerox 1891,Office Supplies,Paper,Xerox,8,20.00%,$106.00,34.00%,$313.00,8/22/2016,Phoenix,Arizona,West,85023,Standard Class,2016,Aug-2016
8/16/2016,US-2016-128090,390,John Murray,Consumer,8757,1399,Samsung Galaxy S4 Mini,Technology,Phones,Samsung,5,20.00%,$211.00,11.00%,"$1,880.00",8/22/2016,Phoenix,Arizona,West,85023,Standard Class,2016,Aug-2016
8/16/2016,US-2016-164238,396,Joni Wasserman,Consumer,8933,935,Iris Project Case,Office Supplies,Storage,Iris,7,20.00%,$3.00,7.00%,$45.00,8/20/2016,Philadelphia,Pennsylvania,East,19120,Standard Class,2016,Aug-2016
8/16/2016,US-2016-164238,396,Joni Wasserman,Consumer,8934,1200,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,O'Sullivan,3,50.00%,-$205.00,-68.00%,$301.00,8/20/2016,Philadelphia,Pennsylvania,East,19120,Standard Class,2016,Aug-2016
8/17/2016,CA-2016-111297,695,Shaun Chance,Corporate,1982,1630,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,Wilson Jones,9,0.00%,$23.00,45.00%,$52.00,8/21/2016,New Bedford,Massachusetts,East,2740,Standard Class,2016,Aug-2016
8/17/2016,CA-2016-119627,714,Steven Cartwright,Consumer,2194,1152,Newell 336,Office Supplies,Art,Newell,3,20.00%,$1.00,11.00%,$10.00,8/23/2016,Peoria,Arizona,West,85345,Standard Class,2016,Aug-2016
8/17/2016,CA-2016-119627,714,Steven Cartwright,Consumer,2195,920,Imation Clip USB flash drive - 8 GB,Technology,Accessories,Imation,2,20.00%,-$5.00,-18.00%,$30.00,8/23/2016,Peoria,Arizona,West,85345,Standard Class,2016,Aug-2016
8/17/2016,CA-2016-119627,714,Steven Cartwright,Consumer,2196,1813,Xerox 21,Office Supplies,Paper,Xerox,7,20.00%,$13.00,35.00%,$36.00,8/23/2016,Peoria,Arizona,West,85345,Standard Class,2016,Aug-2016
8/17/2016,CA-2016-119627,714,Steven Cartwright,Consumer,2197,667,First Data FD10 PIN Pad,Technology,Accessories,First Data,4,20.00%,-$32.00,-13.00%,$253.00,8/23/2016,Peoria,Arizona,West,85345,Standard Class,2016,Aug-2016
8/21/2016,CA-2016-122168,330,Henry Goldwyn,Corporate,2282,1326,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,Quartet,3,0.00%,$8.00,47.00%,$18.00,8/26/2016,Florence,Kentucky,South,41042,Standard Class,2016,Aug-2016
8/21/2016,CA-2016-122168,330,Henry Goldwyn,Corporate,2283,1312,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,Other,12,0.00%,$10.00,28.00%,$36.00,8/26/2016,Florence,Kentucky,South,41042,Standard Class,2016,Aug-2016
8/21/2016,CA-2016-130456,211,David Smith,Corporate,2499,418,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina,1,0.00%,$3.00,4.00%,$81.00,8/26/2016,San Francisco,California,West,94122,Standard Class,2016,Aug-2016
8/21/2016,CA-2016-130456,211,David Smith,Corporate,2500,1430,Sauder Camden County Collection Library,Furniture,Bookcases,Sauder,6,15.00%,$34.00,6.00%,$586.00,8/26/2016,San Francisco,California,West,94122,Standard Class,2016,Aug-2016
8/21/2016,CA-2016-144267,570,Nick Zandusky,Home Office,2879,1721,Xerox 1927,Office Supplies,Paper,Xerox,1,0.00%,$2.00,45.00%,$4.00,8/23/2016,San Francisco,California,West,94110,First Class,2016,Aug-2016
8/21/2016,CA-2016-144267,570,Nick Zandusky,Home Office,2880,1772,Xerox 1974,Office Supplies,Paper,Xerox,4,0.00%,$12.00,49.00%,$24.00,8/23/2016,San Francisco,California,West,94110,First Class,2016,Aug-2016
8/21/2016,CA-2016-144267,570,Nick Zandusky,Home Office,2881,1702,Xerox 191,Office Supplies,Paper,Xerox,3,0.00%,$28.00,47.00%,$60.00,8/23/2016,San Francisco,California,West,94110,First Class,2016,Aug-2016
8/21/2016,CA-2016-144267,570,Nick Zandusky,Home Office,2882,837,Hon GuestStacker Chair,Furniture,Chairs,Hon,3,20.00%,$41.00,8.00%,$544.00,8/23/2016,San Francisco,California,West,94110,First Class,2016,Aug-2016
8/21/2016,CA-2016-154823,425,Katherine Nockton,Corporate,3125,43,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,Acco,2,70.00%,-$9.00,-70.00%,$13.00,8/25/2016,Springfield,Ohio,East,45503,Standard Class,2016,Aug-2016
8/21/2016,CA-2016-154823,425,Katherine Nockton,Corporate,3126,1541,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Tenex,1,20.00%,-$4.00,-15.00%,$26.00,8/25/2016,Springfield,Ohio,East,45503,Standard Class,2016,Aug-2016
8/21/2016,CA-2016-154823,425,Katherine Nockton,Corporate,3127,742,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,Global,3,30.00%,-$43.00,-7.00%,$598.00,8/25/2016,Springfield,Ohio,East,45503,Standard Class,2016,Aug-2016
8/21/2016,US-2016-130512,687,Sean Miller,Home Office,8773,1504,Staple remover,Office Supplies,Supplies,Staple remover,2,20.00%,-$1.00,-20.00%,$3.00,8/25/2016,Allentown,Pennsylvania,East,18103,Standard Class,2016,Aug-2016
8/21/2016,US-2016-130512,687,Sean Miller,Home Office,8774,1371,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,Other,4,20.00%,$4.00,18.00%,$22.00,8/25/2016,Allentown,Pennsylvania,East,18103,Standard Class,2016,Aug-2016
8/21/2016,US-2016-130512,687,Sean Miller,Home Office,8775,1777,Xerox 1979,Office Supplies,Paper,Xerox,2,20.00%,$15.00,31.00%,$50.00,8/25/2016,Allentown,Pennsylvania,East,18103,Standard Class,2016,Aug-2016
8/21/2016,US-2016-130512,687,Sean Miller,Home Office,8776,683,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC,2,70.00%,-$83.00,-83.00%,$100.00,8/25/2016,Allentown,Pennsylvania,East,18103,Standard Class,2016,Aug-2016
